FIPS,State,County,DIRSALES_FARMS07,DIRSALES_FARMS12,PCH_DIRSALES_FARMS_07_12,PCT_LOCLFARM07,PCT_LOCLFARM12,PCT_LOCLSALE07,PCT_LOCLSALE12,DIRSALES07,DIRSALES12,PCH_DIRSALES_07_12,PC_DIRSALES07,PC_DIRSALES12,PCH_PC_DIRSALES_07_12,FMRKT13,FMRKT18,PCH_FMRKT_13_18,FMRKTPTH13,FMRKTPTH18,PCH_FMRKTPTH_13_18,FMRKT_SNAP18,PCT_FMRKT_SNAP18,FMRKT_WIC18,PCT_FMRKT_WIC18,FMRKT_WICCASH18,PCT_FMRKT_WICCASH18,FMRKT_SFMNP18,PCT_FMRKT_SFMNP18,FMRKT_CREDIT18,PCT_FMRKT_CREDIT18,FMRKT_FRVEG18,PCT_FMRKT_FRVEG18,FMRKT_ANMLPROD18,PCT_FMRKT_ANMLPROD18,FMRKT_BAKED18,PCT_FMRKT_BAKED18,FMRKT_OTHERFOOD18,PCT_FMRKT_OTHERFOOD18,VEG_FARMS07,VEG_FARMS12,PCH_VEG_FARMS_07_12,VEG_ACRES07,VEG_ACRES12,PCH_VEG_ACRES_07_12,VEG_ACRESPTH07,VEG_ACRESPTH12,PCH_VEG_ACRESPTH_07_12,FRESHVEG_FARMS07,FRESHVEG_FARMS12,PCH_FRESHVEG_FARMS_07_12,FRESHVEG_ACRES07,FRESHVEG_ACRES12,PCH_FRESHVEG_ACRES_07_12,FRESHVEG_ACRESPTH07,FRESHVEG_ACRESPTH12,PCH_FRESHVEG_ACRESPTH_07_12,ORCHARD_FARMS07,ORCHARD_FARMS12,PCH_ORCHARD_FARMS_07_12,ORCHARD_ACRES07,ORCHARD_ACRES12,PCH_ORCHARD_ACRES_07_12,ORCHARD_ACRESPTH07,ORCHARD_ACRESPTH12,PCH_ORCHARD_ACRESPTH_07_12,BERRY_FARMS07,BERRY_FARMS12,PCH_BERRY_FARMS_07_12,BERRY_ACRES07,BERRY_ACRES12,PCH_BERRY_ACRES_07_12,BERRY_ACRESPTH07,BERRY_ACRESPTH12,PCH_BERRY_ACRESPTH_07_12,SLHOUSE07,SLHOUSE12,PCH_SLHOUSE_07_12,GHVEG_FARMS07,GHVEG_FARMS12,PCH_GHVEG_FARMS_07_12,GHVEG_SQFT07,GHVEG_SQFT12,PCH_GHVEG_SQFT_07_12,GHVEG_SQFTPTH07,GHVEG_SQFTPTH12,PCH_GHVEG_SQFTPTH_07_12,FOODHUB18,CSA07,CSA12,PCH_CSA_07_12,AGRITRSM_OPS07,AGRITRSM_OPS12,PCH_AGRITRSM_OPS_07_12,AGRITRSM_RCT07,AGRITRSM_RCT12,PCH_AGRITRSM_RCT_07_12,FARM_TO_SCHOOL13,FARM_TO_SCHOOL15
29107,MO,Lafayette,80,70,-12.5,6.158583526,5.962521295,0.6103527773,0.6911477241,736,990,34.51086957,22.17802688,29.90575157,34.84405865,8,6,-25,0.2437315285,0.184060365,-24.48233223,1,16.66666603,0,0,0,0,0,0,4,66.66666412,5,83.33333588,3,50,4,66.66666412,5,83.33333588,26,10,-61.53846154,157,15,946.6666667,4.730910625,4.74262929,0.2477042049,26,10,-61.53846154,157,15,-90.44585987,4.730910625,0.453117448,-90.42219387,25,30,20,1069,919,-14.03180543,32.21237871,27.76099565,-13.81885859,8,13,62.5,18,10,-44.44444444,0.5423973965,0.3020782987,-44.306831,2,2,0,4,5,25,13617,,,410.3236304,,,,3,4,33.33333333,8,14,75,25000,66000,164,1,1
29109,MO,Lawrence,91,76,-16.48351648,4.85851575,4.110329908,0.218020306,0.1986286328,376,407,8.244680851,9.811340448,10.59978644,8.036068033,5,6,20,0.1312336028,0.1564170122,19.18975639,1,16.66666603,0,0,0,0,0,0,6,100,6,100,5,83.33333588,6,100,6,100,15,21,40,52,30,73.33333333,1.356887509,1.354272469,-0.1927233898,14,21,50,,30,,,0.7813110399,,15,20,33.33333333,160,183,14.375,4.175038489,4.765997344,14.15457262,14,22,57.14285714,34,26,-23.52941176,0.8871956788,0.6771362346,-23.67678847,1,1,0,2,2,0,,,,,,,,9,6,-33.33333333,5,3,-40,40000,,,1,1
29111,MO,Lewis,15,15,0,2,2.057613169,0.08488848118,0.05047769132,62,41,-33.87096774,6.027610344,4.035433071,-33.0508636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,-41.66666667,59,23,156.5217391,5.735951779,5.807086614,1.24015748,12,7,-41.66666667,,,,,,,4,7,75,46,29,-36.95652174,4.472097997,2.854330709,-36.17468333,3,4,33.33333333,3,,,0.291658565,,,1,1,0,0,1,,0,,,0,,,,6,1,-83.33333333,4,7,75,5000,13000,160,0,0
29113,MO,Lincoln,68,56,-17.64705882,6.137184116,4.819277108,0.1375097704,0.2370193936,95,203,113.6842105,1.871626148,3.805417565,103.3214576,2,2,0,0.03716436028,0.03467045724,-6.710469246,0,0,0,0,0,0,0,0,2,100,2,100,2,100,1,50,2,100,10,11,10,11,21,-47.61904762,0.2167146066,0.2062048927,-4.849564158,10,11,10,11,,,0.2167146066,,,15,15,0,40,140,250,0.7880531148,2.624425907,233.0265254,3,8,166.6666667,,3,,,0.056237698,,1,1,0,0,6,,0,16933,,0,317.4243134,,,5,9,80,6,11,83.33333333,90000,67000,-25.55555556,1,0
29115,MO,Linn,40,39,-2.5,3.714020427,3.75360924,0.3854317953,0.2581342298,207,172,-16.90821256,16.0776699,13.78094704,-14.2851724,2,2,0,0.1623640209,0.1661543548,2.334466696,0,0,0,0,0,0,0,0,1,50,2,100,1,50,2,100,1,50,7,7,0,26,7,271.4285714,2.019417476,2.083166413,3.156798333,7,7,0,26,7,-73.07692308,2.019417476,0.5608524958,-72.22701583,2,6,200,,12,,,0.9614614214,,3,4,33.33333333,,,,,,,1,0,-100,4,2,-50,2888,,,224.3106796,,,,3,4,33.33333333,12,22,83.33333333,67000,61000,-8.955223881,0,0
29117,MO,Livingston,9,20,122.2222222,0.9857612267,2.361275089,0.034933045,0.1006424573,21,73,247.6190476,1.413950983,4.84985384,243.0001392,1,1,0,0.0672268942,0.06602403522,-1.789252639,0,0,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,5,12,140,,64,,,,,5,12,140,,,,,,,5,5,0,50,26,-48,3.36654996,1.727345203,-48.69093808,1,3,200,,3,,,0.1993090619,,1,1,0,3,9,200,9780,44736,357.4233129,658.4971721,2972.096731,351.3454055,,9,0,-100,6,4,-33.33333333,6000,10000,66.66666667,0,1
29119,MO,McDonald,34,38,11.76470588,3.413654618,4.103671706,0.4057490127,0.1757529221,450,309,-31.33333333,19.56862063,13.48344024,-31.09662405,2,3,50,0.0883275196,0.1299939305,47.1726265,0,0,0,0,0,0,0,0,2,66.66666412,3,100,2,66.66666412,2,66.66666412,2,66.66666412,10,13,30,118,106,11.32075472,5.131327187,5.149016014,0.3447222586,10,13,30,118,98,-16.94915254,5.131327187,4.276301436,-16.66285779,9,7,-22.22222222,308,110,-64.28571429,13.39363368,4.799930183,-64.16259919,3,4,33.33333333,,,,,,,1,1,0,0,3,,0,2790,,0,121.7436837,,,3,1,-66.66666667,3,3,0,,,,0,1
29121,MO,Macon,39,38,-2.564102564,2.687801516,2.943454686,0.1937770776,0.1032254204,123,69,-43.90243902,7.918624863,4.438440756,-43.94934937,1,1,0,0.06462870538,0.06599353254,2.111797094,1,100,0,0,0,0,0,0,1,100,1,100,0,0,0,0,1,100,11,14,27.27272727,20,29,-31.03448276,1.287581279,1.286504567,-0.08362279686,11,14,27.27272727,20,,,1.287581279,,,4,7,75,,25,,,1.608130709,,6,6,0,3,4,33.33333333,0.1931371918,0.2573009134,33.22183627,1,0,-100,0,1,,0,,,0,,,1,7,0,-100,13,38,192.3076923,,1092000,,0,0
29123,MO,Madison,23,16,-30.43478261,6.117021277,4.289544236,0.143472023,0.1907149085,15,35,133.3333333,1.218521527,2.804936689,130.1918042,1,2,100,0.08145976067,0.1640958339,101.4440384,0,0,0,0,0,0,0,0,2,100,2,100,2,100,2,100,1,50,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,3,5,66.66666667,28,20,-28.57142857,2.274573517,1.602820965,-29.53312115,0,3,,0,1,,0,0.08014104824,,0,1,,0,0,,0,0,,0,0,,,0,0,,0,0,,0,0,,0,1
29125,MO,Maries,55,55,0,6.124721604,6.578947368,0.6062699052,0.4679656258,158,165,4.430379747,17.02402758,18.24010612,7.143306924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,12,-50,29,31,-6.451612903,3.124663291,3.205836834,2.597833296,20,12,-40,23,31,34.7826087,2.47818123,3.426929029,38.28403618,12,6,-50,17,5,-70.58823529,1.83169917,0.5527304886,-69.82416668,14,12,-14.28571429,11,5,-54.54545455,1.18521711,0.5527304886,-53.36462123,1,1,0,3,2,-33.33333333,1500,,,161.620515,,,,9,0,-100,3,1,-66.66666667,9000,,,0,0
29127,MO,Marion,21,21,0,2.803738318,2.982954545,0.05749679847,0.07116539066,44,62,40.90909091,1.551207474,2.152478822,38.76150408,1,1,0,0.03476205468,0.03497481719,0.6120538712,0,0,0,0,0,0,0,0,0,0,1,100,0,0,1,100,1,100,2,2,0,,,,,,,2,2,0,,,,,,,2,4,100,,15,,,0.5207610054,,0,2,,0,,,0,,,0,1,,0,0,,0,0,,0,0,,,0,0,,7,7,0,8000,5000,-37.5,0,0
29129,MO,Mercer,7,7,0,1.265822785,1.234567901,0.04785041225,0.01168338039,39,12,-69.23076923,10.58631922,3.228410008,-69.50394239,1,1,0,0.2729257643,0.2746498287,0.6316971779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,33.33333333,,4,,,,,3,4,33.33333333,,,,,,,0,1,,0,,,0,,,0,3,,0,1,,0,0.2690341673,,0,0,0,0,3,,0,16660,,0,4482.109228,,,1,2,100,5,16,220,17000,32000,88.23529412,1,0
29131,MO,Miller,34,21,-38.23529412,3.148148148,2.073050346,0.09434753438,0.1068158204,90,110,22.22222222,3.622750875,4.446959897,22.75091634,2,2,0,0.08059640974,0.07893905789,-2.056359291,0,0,0,0,0,0,0,0,2,100,2,100,2,100,1,50,2,100,7,0,-100,35,0,,1.408847563,1.414941785,0.4325679172,7,0,-100,,0,,,0,,3,3,0,,4,,,0.1617076326,,1,2,100,,,,,,,0,0,0,0,0,,0,0,,0,0,,,2,1,-50,0,2,,0,,,0,1
29133,MO,Mississippi,0,2,,0,0.9756097561,0,,0,,,0,,,1,1,0,0.07063144445,0.07498500496,6.163771152,0,0,0,0,0,0,0,0,1,100,1,100,0,0,1,100,1,100,8,4,-50,4874,,,346.7065016,340.8868373,-1.678556441,5,4,-20,,920,,,64.34466359,,2,2,0,,,,,,,0,0,,0,0,,0,0,,0,0,0,0,0,,0,0,,0,0,,,0,0,,3,0,-100,9000,0,-100,1,0
29135,MO,Moniteau,50,54,8,4.393673111,4.958677686,0.1787934692,0.2005994927,220,348,58.18181818,14.27088739,22.18680268,55.46897731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,45,55.17241379,106,162,-34.56790123,6.875973015,6.758049091,-1.715014345,29,43,48.27586207,,157,,,10.00956328,,14,9,-35.71428571,32,16,-50,2.075765439,1.020082882,-50.85750717,12,16,33.33333333,11,11,0,0.7135443695,0.7013069812,-1.715014345,2,2,0,11,14,27.27272727,50400,260020,415.9126984,3269.330566,16577.62193,407.0647216,,7,5,-28.57142857,2,9,350,,9000,,1,0
29137,MO,Monroe,34,38,11.76470588,3.281853282,3.581526861,0.1201579218,0.1822170123,84,157,86.9047619,9.114583333,18.07090239,98.26361484,2,2,0,0.2281542271,0.2308402658,1.177290797,0,0,0,0,0,0,0,0,1,50,1,50,1,50,0,0,1,50,12,15,25,24,28,-14.28571429,2.604166667,2.762430939,6.077348066,12,14,16.66666667,24,,,2.604166667,,,6,7,16.66666667,10,19,90,1.085069444,2.186924494,101.5469613,5,9,80,3,4,33.33333333,0.3255208333,0.4604051565,41.43646409,0,0,0,0,0,,0,0,,0,0,,,11,3,-72.72727273,2,10,400,,11000,,1,1
29139,MO,Montgomery,34,30,-11.76470588,3.958090803,3.773584906,0.1648899455,0.05934718101,86,38,-55.81395349,6.99243841,3.161923781,-54.78081328,1,1,0,0.08434548229,0.08670019358,2.791745663,0,0,0,0,0,0,0,0,1,100,0,0,1,100,0,0,0,0,5,9,80,,20,,,,,5,9,80,20,20,0,1.626148467,1.664170411,2.338159428,9,6,-33.33333333,78,39,-50,6.341979023,3.245132302,-48.83092029,1,2,100,,,,,,,1,1,0,0,2,,0,,,0,,,,2,0,-100,3,1,-66.66666667,3000,,,1,1
29141,MO,Morgan,58,56,-3.448275862,5.598455598,6.073752711,0.3371587369,0.2229908387,421,323,-23.27790974,20.32245607,16.04331198,-21.05623494,1,2,100,0.04970673099,0.0982414782,97.64220428,0,0,0,0,0,0,0,0,1,50,2,100,2,100,2,100,2,100,45,34,-24.44444444,121,83,45.78313253,5.840895926,6.010033279,2.895743307,44,32,-27.27272727,117,79,-32.47863248,5.647808457,3.923906025,-30.523387,8,7,-12.5,24,24,0,1.158524812,1.192072716,2.895743307,11,8,-27.27272727,6,2,-66.66666667,0.2896312029,0.09933939304,-65.7014189,1,1,0,15,17,13.33333333,89740,97553,8.706262536,4331.917359,4845.427904,11.85411686,,6,3,-50,4,2,-50,,,,1,1
29143,MO,New Madrid,0,0,,0,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-50,,,,,,,2,1,-50,,,,,,,1,3,200,,,,,,,0,0,,0,0,,0,0,,0,0,0,0,0,,0,0,,0,0,,,7,1,-85.71428571,0,4,,0,,,1,0
29145,MO,Newton,69,65,-5.797101449,4.339622642,4.11913815,0.0904155294,0.1160932244,213,292,37.08920188,3.706281538,4.943203941,33.37367629,1,2,100,0.01712886058,0.03432533517,100.3947372,0,0,0,0,0,0,0,0,1,50,2,100,2,100,2,100,2,100,35,17,-51.42857143,3829,,,66.62606577,64.82030099,-2.710297777,20,17,-15,547,,,9.518009396,,,23,7,-69.56521739,174,58,-66.66666667,3.027666609,0.981869276,-67.57009926,6,5,-16.66666667,13,7,-46.15384615,0.2262049765,0.1185014643,-47.61323726,3,2,-33.33333333,0,5,,0,9759,,0,165.2079701,,,6,6,0,7,9,28.57142857,15000,77000,413.3333333,1,1
29147,MO,Nodaway,33,36,9.090909091,2.142857143,2.875399361,0.112393828,0.07557618008,140,107,-23.57142857,6.139273812,4.577540107,-25.438411,1,1,0,0.04320027679,0.04483500868,3.784077406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,-27.27272727,58,26,123.0769231,2.543413436,2.481283422,-2.442780749,11,8,-27.27272727,,,,,,,6,6,0,11,12,9.090909091,0.4823715138,0.513368984,6.426057365,5,0,-100,3,0,-100,0.1315558674,0,-100,1,1,0,3,2,-33.33333333,6750,,,296.0007016,,,,3,0,-100,5,1,-80,5000,,,1,1
29149,MO,Oregon,30,22,-26.66666667,3.865979381,2.925531915,0.3531598513,0.2200220022,95,76,-20,8.890968648,6.907207125,-22.3120967,1,1,0,0.09150805324,0.0948676616,3.671380043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,-71.42857143,18,,,1.684604586,1.635917477,-2.890120876,7,2,-71.42857143,18,,,1.684604586,,,5,3,-40,17,9,-47.05882353,1.591015442,0.8179587385,-48.58888752,8,8,0,8,6,-25,0.7487131493,0.5453058257,-27.16759066,1,1,0,2,2,0,,,,,,,,5,1,-80,5,6,20,27000,52000,92.59259259,0,0
29151,MO,Osage,61,42,-31.14754098,5.16511431,3.766816143,0.4881587498,0.5708328566,323,449,39.00928793,23.66647128,32.3953824,36.88302753,1,1,0,0.07324397564,0.0729181841,-0.4448031783,0,0,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,10,4,-60,9,4,125,0.6594372802,0.6493506494,-1.52958153,9,4,-55.55555556,,,,,,,3,10,233.3333333,,24,,,1.731601732,,5,8,60,13,11,-15.38461538,0.9525205158,0.7936507937,-16.67887668,0,1,,0,0,,0,0,,0,0,,,3,5,66.66666667,8,4,-50,192000,,,1,1
29153,MO,Ozark,20,23,15,2.69541779,3.599374022,0.143129771,0.2983780475,45,117,160,4.660797514,12.1646912,161.0002079,1,1,0,0.1053629741,0.1109016314,5.256739616,0,0,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,6,3,-50,4,,,0.4142931124,0.4158868788,0.3846953629,6,3,-50,4,,,0.4142931124,,,10,11,10,17,24,41.17647059,1.760745728,2.495321273,41.71956992,4,5,25,,11,,,1.143688917,,0,0,0,1,0,-100,,0,,,0,,,5,3,-40,6,6,0,626000,,,0,0
29155,MO,Pemiscot,4,0,-100,1.550387597,0,0.004977452142,0,5,0,-100,0.2661273153,0,-100,1,0,,0.0562303178,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,100,,,,,,,1,2,100,,,,,,,0,1,,0,,,0,,,0,0,,0,0,,0,0,,0,0,0,0,0,,0,0,,0,0,,,3,0,-100,0,0,,0,0,,1,0
29157,MO,Perry,40,38,-5,4.069175992,3.995793901,0.609015992,0.3520126283,286,223,-22.02797203,15.08359264,11.70788051,-22.38002718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,37,29,27.5862069,1.951373873,1.942563133,-0.4515146742,10,10,0,37,29,-21.62162162,1.951373873,1.522549483,-21.9755115,15,13,-13.33333333,85,86,1.176470588,4.482885924,4.515146742,0.7196439767,5,4,-20,4,,,0.2109593376,,,1,1,0,0,0,,0,0,,0,0,,,2,3,50,1,5,400,,19000,,0,0
29159,MO,Pettis,61,50,-18.03278689,4.363376252,3.813882532,0.1869687023,0.07683181741,311,136,-56.27009646,7.541404981,3.216042376,-57.35486445,1,1,0,0.02370005287,0.02350618131,-0.8180216551,1,100,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,14,4,-71.42857143,76,6,1166.666667,1.842915687,1.797200151,-2.480609156,14,4,-71.42857143,,6,,,0.1418842225,,10,8,-20,81,173,113.5802469,1.96416014,4.090995081,108.2821558,2,3,50,,,,,,,0,0,0,2,6,200,,13239,,,313.0675369,,,7,0,-100,2,1,-50,,,,1,1
29161,MO,Phelps,53,57,7.547169811,6.416464891,7.938718663,0.7331507817,1.19474313,83,140,68.6746988,1.873589165,3.095496053,65.21743995,3,3,0,0.06661189348,0.06706608087,0.6818413138,0,0,0,0,0,0,0,0,3,100,3,100,3,100,3,100,3,100,4,0,-100,4,0,,0.09029345372,0.08844274438,-2.049660601,4,0,-100,4,0,-100,0.09029345372,0,-100,15,10,-33.33333333,94,83,-11.70212766,2.121896163,1.835186946,-13.51193436,3,4,33.33333333,,,,,,,1,1,0,0,0,,0,0,,0,0,,,0,1,,4,4,0,4000,,,0,0
29163,MO,Pike,32,36,12.5,2.903811252,3.589232303,0.2670176758,0.132791483,213,116,-45.5399061,11.45900581,6.259443125,-45.37533858,3,3,0,0.1612123102,0.1621271074,0.5674487352,0,0,0,0,0,0,0,0,1,33.33333206,2,66.66666412,2,66.66666412,2,66.66666412,2,66.66666412,10,9,-10,66,21,214.2857143,3.550677857,3.561407295,0.302180013,10,9,-10,66,,,3.550677857,,,18,8,-55.55555556,79,27,-65.82278481,4.250053798,1.456939348,-65.7195081,2,8,300,,4,,,0.2158428664,,0,1,,0,1,,0,,,0,,,,2,11,450,12,12,0,61000,23000,-62.29508197,1,1
29165,MO,Platte,42,35,-16.66666667,5.785123967,5.843071786,0.4373315237,0.4233983287,232,190,-18.10344828,2.708508452,2.063199044,-23.82526838,4,3,-25,0.04284398258,0.02913045511,-32.00806046,1,33.33333206,0,0,0,0,0,0,2,66.66666412,2,66.66666412,1,33.33333206,2,66.66666412,2,66.66666412,24,13,-45.83333333,156,139,12.23021583,1.821238442,1.693995005,-6.986643501,24,13,-45.83333333,156,,,1.821238442,,,14,16,14.28571429,44,61,38.63636364,0.5136826375,0.6623954827,28.95033515,7,4,-42.85714286,4,2,-50,0.04669842159,0.02171788468,-53.49332175,0,0,0,2,1,-50,,,,,,,,4,1,-75,7,7,0,329000,175000,-46.80851064,1,1
29167,MO,Polk,98,78,-20.40816327,5.741066198,5.182724252,0.3630350727,0.2945940236,292,251,-14.04109589,9.549973836,8.076452796,-15.42958195,1,1,0,0.03213264421,0.03105493635,-3.353934526,1,100,0,0,0,0,0,0,1,100,1,100,1,100,1,100,1,100,11,20,81.81818182,32,57,-43.85964912,1.046572475,1.029667289,-1.615290559,9,20,122.2222222,,57,,,1.834094858,,31,12,-61.29032258,225,68,-69.77777778,7.358712716,2.188042989,-70.26595448,12,11,-8.333333333,19,14,-26.31578947,0.6214024071,0.4504794388,-27.50600357,1,1,0,0,2,,0,,,0,,,,2,6,200,1,18,1700,,54000,,0,1
29169,MO,Pulaski,25,26,4,5.197505198,5,0.5513671655,0.2796985471,49,36,-26.53061224,1.034693921,0.6741446789,-34.84598049,2,3,50,0.03699456155,0.05767678097,55.90610886,1,33.33333206,0,0,0,0,0,0,2,66.66666412,3,100,3,100,3,100,3,100,6,5,-16.66666667,12,31,-61.29032258,0.2533944295,0.224714893,-11.31814011,6,5,-16.66666667,12,31,158.3333333,0.2533944295,0.5805134735,129.0948047,7,7,0,35,17,-51.42857143,0.7390670862,0.3183460984,-56.92595377,2,3,50,,,,,,,1,0,-100,0,0,,0,0,,0,0,,,1,3,200,5,8,60,32000,11000,-65.625,0,0
29171,MO,Putnam,16,11,-31.25,2.413273002,1.694915254,0.2449366589,0.04413370189,186,38,-79.56989247,36.85357638,7.696981973,-79.11469461,1,1,0,0.20475021,0.2102165222,2.669746876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,-50,,,,,,,2,0,-100,,0,,,0,,2,2,0,,,,,,,3,0,-100,4,0,-100,0.7925500297,0,-100,1,0,-100,0,1,,0,,,0,,,,1,0,-100,12,30,150,31000,143000,361.2903226,0,0
29173,MO,Ralls,17,9,-47.05882353,2.117061021,1.244813278,0.06697805587,0.03831557437,38,21,-44.73684211,3.744580213,2.046983137,-45.33477665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,-57.14285714,8,7,14.28571429,0.7883326764,0.7798030997,-1.081976801,7,3,-57.14285714,8,,,0.7883326764,,,3,0,-100,9,0,-100,0.8868742609,0,-100,1,1,0,,,,,,,1,2,100,0,0,,0,0,,0,0,,,1,2,100,2,4,100,,6000,,,0
29175,MO,Randolph,38,22,-42.10526316,3.8,2.689486553,0.2606477374,0.1062496595,94,39,-58.5106383,3.672305348,1.540953811,-58.03851628,2,3,50,0.08017960191,0.1211484894,51.0963974,1,33.33333206,0,0,0,0,0,0,3,100,3,100,2,66.66666412,3,100,2,66.66666412,11,12,9.090909091,13,14,-7.142857143,0.5078720163,0.5136512703,1.137935122,11,12,9.090909091,12,14,16.66666667,0.4688049381,0.5531629065,17.99425764,10,6,-40,285,,,11.13411728,,,2,7,250,,5,,,0.1975581809,,0,0,0,0,3,,0,9000,,0,355.6047256,,,3,3,0,5,12,140,,69000,,1,1
29177,MO,Ray,64,61,-4.6875,4.844814534,5.249569707,0.2154604498,0.5475775064,139,408,193.5251799,5.862010796,17.69834729,201.915979,1,1,0,0.04340089485,0.04370056465,0.6904692054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,-45.45454545,10,,,0.4217273954,0.4337830217,2.858630113,11,6,-45.45454545,10,76,660,0.4217273954,3.296750965,681.7255889,9,11,22.22222222,139,75,-46.04316547,5.862010796,3.253372663,-44.50073915,4,4,0,1,2,100,0.04217273954,0.08675660435,105.7172602,0,0,0,0,1,,0,,,0,,,,4,5,25,3,4,33.33333333,2000,4000,100,1,1
29179,MO,Reynolds,7,7,0,2,1.928374656,1.290701085,0.2488593944,44,12,-72.72727273,6.532066508,1.801801802,-72.41605242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,-66.66666667,6,,,0.890736342,0.9009009009,1.141141141,6,2,-66.66666667,6,,,0.890736342,,,6,3,-50,17,,,2.523752969,,,2,1,-50,,,,,,,0,0,0,0,2,,0,,,0,,,,1,3,200,0,4,,0,,,0,0
29181,MO,Ripley,12,9,-25,2.547770701,2.050113895,0.3602941176,0.1358908692,49,26,-46.93877551,3.4853119,1.853171775,-46.829098,2,1,-50,0.1430001408,0.07462129742,-47.81732559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,2,7,250,,22,,,1.568068425,,2,2,0,,,,,,,0,0,0,0,0,,0,0,,0,0,,,2,0,-100,1,0,-100,,0,,1,0
29183,MO,St. Charles,41,37,-9.756097561,6.366459627,6.537102473,0.4938934926,0.4160266257,239,260,8.786610879,0.6919613776,0.7045154018,1.814266611,6,5,-16.66666603,0.01603043638,0.01252561528,-21.86354065,0,0,0,0,0,0,0,0,3,60,4,80,4,80,4,80,4,80,17,16,-5.882352941,61,18,238.8888889,0.1766093892,0.165290152,-6.409193384,13,14,7.692307692,53,,,0.1534475021,,,27,24,-11.11111111,239,244,2.092050209,0.6919613776,0.6611606078,-4.451226718,8,7,-12.5,20,18,-10,0.05790471779,0.0487741432,-15.76827405,1,1,0,0,0,,0,0,,0,0,,,7,0,-100,13,11,-15.38461538,1145000,108000,-90.56768559,1,1
29185,MO,St. Clair,29,12,-58.62068966,3.436018957,1.648351648,0.5687120859,0.1122964627,195,38,-80.51282051,19.8938992,3.995373778,-79.91658781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,-27.27272727,40,57,-29.8245614,4.080799837,4.205656608,3.059615182,11,8,-27.27272727,40,57,42.5,4.080799837,5.993060667,46.85995163,11,14,27.27272727,327,367,12.2324159,33.36053867,38.58689938,15.66629594,7,4,-42.85714286,32,3,-90.625,3.264639869,0.3154242456,-90.33816108,1,1,0,1,3,200,,6280,,,660.2880875,,,3,0,-100,2,9,350,,46000,,1,0
29186,MO,Ste. Genevieve,44,44,0,6.136680614,7.236842105,0.5137586113,1.127692366,132,300,127.2727273,7.215874925,16.78603402,132.6264548,2,2,0,0.1113523766,0.111806795,0.4080904126,0,0,0,0,0,0,0,0,1,50,1,50,1,50,0,0,1,50,5,3,-40,9,,,0.4919914721,0.5035810206,2.355640107,5,3,-40,,,,,,,15,13,-13.33333333,420,201,-52.14285714,22.95960203,11.24664279,-51.01551509,2,2,0,,,,,,,2,1,-50,0,0,,0,0,,0,0,,,2,1,-50,1,1,0,,,,0,0
29187,MO,St. Francois,23,32,39.13043478,3.198887344,5.103668262,1.092986669,0.6641908299,132,93,-29.54545455,2.074297567,1.412493735,-31.90496113,2,1,-50,0.03025627136,0.01499430183,-50.44233322,0,0,0,0,0,0,0,0,0,0,1,100,1,100,1,100,1,100,8,9,12.5,10,6,66.66666667,0.1571437551,0.1518810468,-3.348977081,8,9,12.5,10,,,0.1571437551,,,12,12,0,79,90,13.92405063,1.241435665,1.366929421,10.10876029,4,4,0,2,3,50,0.03142875102,0.04556431403,44.97653438,0,0,0,1,1,0,,,,,,,,3,2,-33.33333333,6,9,50,18000,15000,-16.66666667,1,1
